Doublet Creation,Neighbour search,CA,Extract Possible Tracks,Remove Short,Remove Ghost and Clones,Full Time,Total Hits in Event,Maximum number of Hits in a Sensor
0.7779910000008385,33.38604300000043,1.0618599999997969,19.30620699999963,0.001306000000113272,0.17417899999963993,54.70807799999966,2409,64
0.7811409999994794,33.173455000000104,1.090328000000227,19.446963000000324,0.001299999999901047,0.17218700000012177,54.66586600000119,2409,64
0.8169010000001435,32.75638000000072,1.0613520000006247,19.19660599999952,0.0013070000004518079,0.1728720000010071,54.00589500000024,2409,64
0.7638709999991988,32.56834300000082,1.0617720000009285,19.248984999998356,0.0013500000004569301,0.17504299999927753,53.81984899999952,2409,64
1.9509429999998247,131.97266800000034,2.288620000001174,21.136148999999932,0.003450999998676707,0.7730050000009214,158.12537200000043,3870,99
2.0464240000001155,132.14104299999963,2.3221860000012384,21.291347000000314,0.0035139999999955762,0.7711689999996452,158.5764999999992,3870,99
1.9760479999986273,132.1634329999997,2.3137170000009064,21.183978000000934,0.003506000000925269,0.7695989999992889,158.41110600000138,3870,99
1.949931999999535,131.84836600000017,2.3165030000000115,21.21396199999981,0.0035110000007989584,0.7704199999989214,158.10352200000125,3870,99
1.9374530000004597,132.3869620000005,15.644067000001087,21.318825000000288,0.0035979999993287493,0.7714109999997163,172.06314200000088,3870,99
1.6309820000005857,106.96262299999944,2.089321999999811,12.65827100000024,0.002839999999196152,0.5926820000004227,123.93771000000015,3559,86
1.747387000001254,106.88927499999954,2.046685000001162,12.641498000000865,0.002870999998776824,0.5890010000002803,123.91748700000062,3559,86
1.720234000000346,107.118246,2.0472480000007636,12.737193999999363,0.0028619999993679812,0.5898300000008021,124.21638399999938,3559,86
1.727285999999367,106.87203299999965,2.04440699999941,12.608727000000727,0.0028560000009747455,0.5870679999989079,123.84315199999946,3559,86
1.7429130000000441,107.04414800000086,2.0355409999992844,12.6684580000001,0.0028229999988980126,0.5891599999995378,124.08384100000148,3559,86
0.1438269999998738,4.416011999999682,0.2905719999998837,13.563569999998435,0.000503999999637017,0.03915500000039174,18.454995000000054,1079,33
0.17077299999982642,4.456333000000086,0.2810559999998077,13.589062999999442,0.000450999999884516,0.03928199999973003,18.53718900000058,1079,33
0.20444099999986065,4.413053000000218,0.26893899999959103,13.64128299999902,0.0004840000001422595,0.039267000000108965,18.567698999999266,1079,33
0.17218599999978323,4.458247999999003,0.27412100000037753,13.629006999999547,0.000442000000475673,0.03901899999982561,18.573238999999376,1079,33
0.174087999999756,4.418649999999616,0.27391700000043784,13.611657000001287,0.00048099999912665226,0.0390850000003411,18.51810099999966,1079,33
0.39619499999935215,11.384513999999399,0.6035680000004504,15.052996999998868,0.0007280000008904608,0.0761930000007851,27.514477999999144,1684,46
0.40049700000054145,11.341820999999982,0.6082100000003265,15.139429999999265,0.0007459999997081468,0.07696000000032654,27.56798499999968,1684,46
0.36584399999992456,11.368609000001015,0.6138870000013412,15.138097999999445,0.0007569999997940613,0.07623400000011316,27.56374599999981,1684,46
0.40231300000050396,11.323041999999987,0.615313000000242,15.015057000000525,0.0007400000013149111,0.07708000000093307,27.433868000000075,1684,46
0.3618980000010197,11.401904000000286,0.6116970000002766,15.115374000000884,0.0007530000002589077,0.07656700000006822,27.568508999998812,1684,46
0.3494460000001709,10.482615999999325,0.4487090000002354,8.058195000001433,0.0006890000004204921,0.06772799999998824,19.40773900000022,1647,48
0.34998500000074273,10.469811999999365,0.44633499999872583,8.056297000000995,0.0006550000016432023,0.06732600000032107,19.390738000000056,1647,48
0.3521119999986695,10.449556000001394,0.45162800000071,8.04976600000009,0.00068700000156241,0.06723800000145275,19.371313999999984,1647,48
0.3466520000001765,10.48269700000128,0.4471980000016629,8.036403000000064,0.0006990000001678709,0.06754499999988184,19.381513000000268,1647,48
0.3484070000013162,10.451619000001301,0.47264300000097137,8.030429000000368,0.0007200000000011642,0.07080499999938183,19.374948000000586,1647,48
0.6424719999995432,25.43077699999958,0.8808779999999388,26.363358999999036,0.0011279999998805579,0.1360789999998815,53.455056999999215,2095,63
0.6535750000002736,25.388263999999253,0.8763029999990977,26.407624999999825,0.001103000000512111,0.13712600000144448,53.464421999999104,2095,63
0.607254999998986,25.602820000000065,0.874323000000004,26.60507299999881,0.0010689999999158317,0.13864199999989069,53.82960499999899,2095,63
0.6481360000016139,25.90294200000062,0.8724079999992682,26.34733899999992,0.001134000000092783,0.13587100000040664,53.90825600000062,2095,63
0.6470329999992828,25.416133000000627,0.872402000000875,26.39022500000101,0.0011450000001786975,0.20978199999990466,53.53733399999874,2095,63
1.7211649999990186,88.02508900000066,1.8301809999993566,25.115170999999464,0.002478000000337488,0.5096299999986513,117.20418100000097,3349,87
1.5308989999994083,87.50434200000018,1.8489919999992708,25.14833499999986,0.0025229999992006924,0.5115719999994326,116.54738800000086,3349,87
1.5038859999986016,87.58289899999909,1.8722530000013649,25.103650999999445,0.0025480000003881287,0.5079709999990882,116.57392399999844,3349,87
1.4953669999995327,87.63655199999994,1.8659430000006978,25.13805599999978,0.0025240000013582176,0.5101269999995566,116.64928999999938,3349,87
1.4831510000003618,88.83822399999917,1.944260000000213,25.863702999999077,0.0025490000007266644,0.5105899999998655,118.64337400000113,3349,87
0.7138049999994109,27.984823999999207,0.9263929999997345,10.98731399999997,0.0012330000008660136,0.16343100000085542,40.777955999999904,2286,58
0.7142149999999674,27.661416000000827,0.9242050000011659,10.92649000000165,0.001235000001543085,0.16347500000119908,40.391521999999895,2286,58
0.6981550000000425,27.887736000000587,0.9607139999989158,10.926875999999538,0.001226999998834799,0.16263199999957578,40.6378220000006,2286,58
0.7039560000011988,27.523565000001327,0.9201630000006844,10.953719999999521,0.0012360000000626314,0.16312699999980396,40.266256999999314,2286,58
0.6690199999993638,27.57137800000055,0.9237020000000484,10.958404000000883,0.0012169999990874203,0.16286899999977322,40.287060000000565,2286,58
0.0883800000010524,2.1214419999996608,0.14485299999978452,2.701827000000776,0.00028899999961140566,0.014509999999063439,5.07213000000047,852,28
0.11546500000076776,2.124625999998898,0.1415950000009616,2.700995999999577,0.0002839999997377163,0.01452900000003865,5.097663000000466,852,28
0.1157519999997021,2.1295740000005026,0.13853199999903154,2.7086920000001555,0.00028500000007625204,0.014924000000974047,5.1079309999986435,852,28
0.12006099999962316,2.1276880000004894,0.13776699999834818,2.6964520000001357,0.0002590000003692694,0.014672999999675085,5.097065000001749,852,28
0.11914100000103645,2.1221569999997882,0.13707900000008522,2.711062000000311,0.0002789999998640269,0.014446999999563559,5.104309999998804,852,28
0.7942139999995561,35.58121799999935,1.157748999999967,29.226370999998835,0.001410000000760192,0.21640600000137056,66.97755599999982,2372,65
0.7833669999999984,35.640056000000186,1.1851499999993393,29.173318999999537,0.0014229999997041887,0.2165129999993951,67.00030200000037,2372,65
0.7904249999992317,35.701686000000336,1.1827239999984158,29.16299000000072,0.0014620000001741573,0.21631800000068324,67.0560690000002,2372,65
0.8168499999992491,35.71088200000122,1.1998250000015105,29.220581999999922,0.0014750000009371433,0.2161629999991419,67.16624099999899,2372,65
0.8150369999984832,35.62465499999962,1.1775309999993624,29.261576000000787,0.001461000001654611,0.2160039999998844,67.09672599999976,2372,65
0.6899709999997867,33.693177999999534,0.7706620000008115,4.668378000000303,0.0011839999988296768,0.14777200000025914,39.9716640000006,2218,72
0.7286829999993643,33.64489300000059,0.7721029999993334,4.613686999999118,0.0011990000002697343,0.14763999999922817,39.908644999999524,2218,72
0.7515479999983654,33.653620000000956,0.7636219999985769,4.661840999999185,0.0011709999998856802,0.14808199999970384,39.980332000001,2218,72
0.6869070000011561,33.72880800000166,0.7689340000015363,4.663735000000088,0.001189999999041902,0.14794699999947625,39.997966000000815,2218,72
0.7270579999985785,33.723243000000366,0.7862640000003012,4.634371000000101,0.0011740000009012874,0.14770000000135042,40.02025399999911,2218,72
0.21775300000081188,4.592091000000437,0.2859229999994568,9.905236999999033,0.00045200000022305176,0.03582199999982549,15.037763000000268,1194,34
0.18854599999940547,4.576928999998927,0.28066299999954936,9.895705999999336,0.0004619999999704305,0.03610300000036659,14.978642000000036,1194,34
0.19014199999946868,4.593533999999636,0.282853000000614,9.9173920000012,0.0004529999987425981,0.03608600000006845,15.020692999998573,1194,34
0.21985599999970873,4.563899000000674,0.2797419999988051,9.802263999999923,0.0004470000003493624,0.035923000001275796,14.902369999999792,1194,34
0.21934499999952095,4.5682919999999285,0.2785149999999703,9.847421000000395,0.000428999999712687,0.035904000000300584,14.950141999999687,1194,34
